,comunidad_autonoma,type,month,value
13256,Todas,Turbinación bombeo,2020-06-01T00:00:00.000+02:00,3331.4
13257,Todas,Turbinación bombeo,2020-07-01T00:00:00.000+02:00,3331.4
13258,Todas,Turbinación bombeo,2020-08-01T00:00:00.000+02:00,3331.4
13259,Todas,Turbinación bombeo,2020-09-01T00:00:00.000+02:00,3331.4
13260,Todas,Turbinación bombeo,2020-10-01T00:00:00.000+02:00,3331.4
13261,Todas,Turbinación bombeo,2020-11-01T00:00:00.000+01:00,3331.4
13262,Todas,Turbinación bombeo,2020-12-01T00:00:00.000+01:00,3331.4
13263,Todas,Nuclear,2020-01-01T00:00:00.000+01:00,7117.29
13264,Todas,Nuclear,2020-02-01T00:00:00.000+01:00,7117.29
13265,Todas,Nuclear,2020-03-01T00:00:00.000+01:00,7117.29
13266,Todas,Nuclear,2020-04-01T00:00:00.000+02:00,7117.29
13267,Todas,Nuclear,2020-05-01T00:00:00.000+02:00,7117.29
13268,Todas,Nuclear,2020-06-01T00:00:00.000+02:00,7117.29
13269,Todas,Nuclear,2020-07-01T00:00:00.000+02:00,7117.29
13270,Todas,Nuclear,2020-08-01T00:00:00.000+02:00,7117.29
13271,Todas,Nuclear,2020-09-01T00:00:00.000+02:00,7117.29
13272,Todas,Nuclear,2020-10-01T00:00:00.000+02:00,7117.29
13273,Todas,Nuclear,2020-11-01T00:00:00.000+01:00,7117.29
13274,Todas,Nuclear,2020-12-01T00:00:00.000+01:00,7117.29
13275,Todas,Carbón,2020-01-01T00:00:00.000+01:00,9456.245
13276,Todas,Carbón,2020-02-01T00:00:00.000+01:00,9456.245
13277,Todas,Carbón,2020-03-01T00:00:00.000+01:00,9456.245
13278,Todas,Carbón,2020-04-01T00:00:00.000+02:00,9456.245
13279,Todas,Carbón,2020-05-01T00:00:00.000+02:00,9456.245
13280,Todas,Carbón,2020-06-01T00:00:00.000+02:00,9456.245
13281,Todas,Carbón,2020-07-01T00:00:00.000+02:00,9456.245
13282,Todas,Carbón,2020-08-01T00:00:00.000+02:00,8400.475
13283,Todas,Carbón,2020-09-01T00:00:00.000+02:00,8400.475
13284,Todas,Carbón,2020-10-01T00:00:00.000+02:00,6838.135
13285,Todas,Carbón,2020-11-01T00:00:00.000+01:00,6219.075
13286,Todas,Carbón,2020-12-01T00:00:00.000+01:00,5733.225
13287,Todas,Fuel + Gas,2020-01-01T00:00:00.000+01:00,7.95
13288,Todas,Fuel + Gas,2020-02-01T00:00:00.000+01:00,7.95
13289,Todas,Fuel + Gas,2020-03-01T00:00:00.000+01:00,7.95
13290,Todas,Fuel + Gas,2020-04-01T00:00:00.000+02:00,7.95
13291,Todas,Fuel + Gas,2020-05-01T00:00:00.000+02:00,7.95
13292,Todas,Fuel + Gas,2020-06-01T00:00:00.000+02:00,7.95
13293,Todas,Fuel + Gas,2020-07-01T00:00:00.000+02:00,7.95
13294,Todas,Fuel + Gas,2020-08-01T00:00:00.000+02:00,7.95
13295,Todas,Fuel + Gas,2020-09-01T00:00:00.000+02:00,7.95
13296,Todas,Fuel + Gas,2020-10-01T00:00:00.000+02:00,7.95
13297,Todas,Fuel + Gas,2020-11-01T00:00:00.000+01:00,7.95
13298,Todas,Fuel + Gas,2020-12-01T00:00:00.000+01:00,7.95
13299,Todas,Motores diésel,2020-01-01T00:00:00.000+01:00,768.67
13300,Todas,Motores diésel,2020-02-01T00:00:00.000+01:00,768.67
13301,Todas,Motores diésel,2020-03-01T00:00:00.000+01:00,768.67
13302,Todas,Motores diésel,2020-04-01T00:00:00.000+02:00,768.67
13303,Todas,Motores diésel,2020-05-01T00:00:00.000+02:00,768.67
13304,Todas,Motores diésel,2020-06-01T00:00:00.000+02:00,768.67
13305,Todas,Motores diésel,2020-07-01T00:00:00.000+02:00,768.67
13306,Todas,Motores diésel,2020-08-01T00:00:00.000+02:00,768.67
13307,Todas,Motores diésel,2020-09-01T00:00:00.000+02:00,768.67
13308,Todas,Motores diésel,2020-10-01T00:00:00.000+02:00,768.67
13309,Todas,Motores diésel,2020-11-01T00:00:00.000+01:00,768.67
13310,Todas,Motores diésel,2020-12-01T00:00:00.000+01:00,768.67
13311,Todas,Turbina de gas,2020-01-01T00:00:00.000+01:00,1148.65
13312,Todas,Turbina de gas,2020-02-01T00:00:00.000+01:00,1148.65
13313,Todas,Turbina de gas,2020-03-01T00:00:00.000+01:00,1148.65
13314,Todas,Turbina de gas,2020-04-01T00:00:00.000+02:00,1148.65
13315,Todas,Turbina de gas,2020-05-01T00:00:00.000+02:00,1148.65
13316,Todas,Turbina de gas,2020-06-01T00:00:00.000+02:00,1148.65
13317,Todas,Turbina de gas,2020-07-01T00:00:00.000+02:00,1148.65
13318,Todas,Turbina de gas,2020-08-01T00:00:00.000+02:00,1148.65
13319,Todas,Turbina de gas,2020-09-01T00:00:00.000+02:00,1148.65
13320,Todas,Turbina de gas,2020-10-01T00:00:00.000+02:00,1148.65
13321,Todas,Turbina de gas,2020-11-01T00:00:00.000+01:00,1148.65
13322,Todas,Turbina de gas,2020-12-01T00:00:00.000+01:00,1148.65
13323,Todas,Turbina de vapor,2020-01-01T00:00:00.000+01:00,482.64
13324,Todas,Turbina de vapor,2020-02-01T00:00:00.000+01:00,482.64
13325,Todas,Turbina de vapor,2020-03-01T00:00:00.000+01:00,482.64
13326,Todas,Turbina de vapor,2020-04-01T00:00:00.000+02:00,482.64
13327,Todas,Turbina de vapor,2020-05-01T00:00:00.000+02:00,482.64
13328,Todas,Turbina de vapor,2020-06-01T00:00:00.000+02:00,482.64
13329,Todas,Turbina de vapor,2020-07-01T00:00:00.000+02:00,482.64
13330,Todas,Turbina de vapor,2020-08-01T00:00:00.000+02:00,482.64
13331,Todas,Turbina de vapor,2020-09-01T00:00:00.000+02:00,482.64
13332,Todas,Turbina de vapor,2020-10-01T00:00:00.000+02:00,482.64
13333,Todas,Turbina de vapor,2020-11-01T00:00:00.000+01:00,482.64
13334,Todas,Turbina de vapor,2020-12-01T00:00:00.000+01:00,482.64
13335,Todas,Ciclo combinado,2020-01-01T00:00:00.000+01:00,26250.145
13336,Todas,Ciclo combinado,2020-02-01T00:00:00.000+01:00,26250.145
13337,Todas,Ciclo combinado,2020-03-01T00:00:00.000+01:00,26250.145
13338,Todas,Ciclo combinado,2020-04-01T00:00:00.000+02:00,26250.145
13339,Todas,Ciclo combinado,2020-05-01T00:00:00.000+02:00,26250.145
13340,Todas,Ciclo combinado,2020-06-01T00:00:00.000+02:00,26250.145
13341,Todas,Ciclo combinado,2020-07-01T00:00:00.000+02:00,26250.145
13342,Todas,Ciclo combinado,2020-08-01T00:00:00.000+02:00,26250.145
13343,Todas,Ciclo combinado,2020-09-01T00:00:00.000+02:00,26250.145
13344,Todas,Ciclo combinado,2020-10-01T00:00:00.000+02:00,26250.145
13345,Todas,Ciclo combinado,2020-11-01T00:00:00.000+01:00,26250.145
13346,Todas,Ciclo combinado,2020-12-01T00:00:00.000+01:00,26250.145
13347,Todas,Hidroeólica,2020-01-01T00:00:00.000+01:00,11.32
13348,Todas,Hidroeólica,2020-02-01T00:00:00.000+01:00,11.32
13349,Todas,Hidroeólica,2020-03-01T00:00:00.000+01:00,11.32
13350,Todas,Hidroeólica,2020-04-01T00:00:00.000+02:00,11.32
13351,Todas,Hidroeólica,2020-05-01T00:00:00.000+02:00,11.32
13352,Todas,Hidroeólica,2020-06-01T00:00:00.000+02:00,11.32
13353,Todas,Hidroeólica,2020-07-01T00:00:00.000+02:00,11.32
13354,Todas,Hidroeólica,2020-08-01T00:00:00.000+02:00,11.32
13355,Todas,Hidroeólica,2020-09-01T00:00:00.000+02:00,11.32
13356,Todas,Hidroeólica,2020-10-01T00:00:00.000+02:00,11.32
13357,Todas,Hidroeólica,2020-11-01T00:00:00.000+01:00,11.32
13358,Todas,Hidroeólica,2020-12-01T00:00:00.000+01:00,11.32
13359,Todas,Eólica,2020-01-01T00:00:00.000+01:00,25728.686
13360,Todas,Eólica,2020-02-01T00:00:00.000+01:00,25736.516
13361,Todas,Eólica,2020-03-01T00:00:00.000+01:00,26109.266
13362,Todas,Eólica,2020-04-01T00:00:00.000+02:00,26127.466
13363,Todas,Eólica,2020-05-01T00:00:00.000+02:00,26320.921
13364,Todas,Eólica,2020-06-01T00:00:00.000+02:00,26449.066
13365,Todas,Eólica,2020-07-01T00:00:00.000+02:00,26543.887
13366,Todas,Eólica,2020-08-01T00:00:00.000+02:00,26744.792
13367,Todas,Eólica,2020-09-01T00:00:00.000+02:00,27024.627
13368,Todas,Eólica,2020-10-01T00:00:00.000+02:00,27240.267
13369,Todas,Eólica,2020-11-01T00:00:00.000+01:00,27571.662
13370,Todas,Eólica,2020-12-01T00:00:00.000+01:00,27680.862
13371,Todas,Solar fotovoltaica,2020-01-01T00:00:00.000+01:00,8868.345
13372,Todas,Solar fotovoltaica,2020-02-01T00:00:00.000+01:00,8909.506
13373,Todas,Solar fotovoltaica,2020-03-01T00:00:00.000+01:00,9414.656
13374,Todas,Solar fotovoltaica,2020-04-01T00:00:00.000+02:00,9501.202
13375,Todas,Solar fotovoltaica,2020-05-01T00:00:00.000+02:00,9716.59
13376,Todas,Solar fotovoltaica,2020-06-01T00:00:00.000+02:00,9874.784
13377,Todas,Solar fotovoltaica,2020-07-01T00:00:00.000+02:00,10167.721
13378,Todas,Solar fotovoltaica,2020-08-01T00:00:00.000+02:00,10201.243
13379,Todas,Solar fotovoltaica,2020-09-01T00:00:00.000+02:00,10710.166
13380,Todas,Solar fotovoltaica,2020-10-01T00:00:00.000+02:00,11114.452
13381,Todas,Solar fotovoltaica,2020-11-01T00:00:00.000+01:00,11377.641
13382,Todas,Solar fotovoltaica,2020-12-01T00:00:00.000+01:00,11663.316
13383,Todas,Solar térmica,2020-01-01T00:00:00.000+01:00,2304.013
13384,Todas,Solar térmica,2020-02-01T00:00:00.000+01:00,2304.013
13385,Todas,Solar térmica,2020-03-01T00:00:00.000+01:00,2304.013
13386,Todas,Solar térmica,2020-04-01T00:00:00.000+02:00,2304.013
13387,Todas,Solar térmica,2020-05-01T00:00:00.000+02:00,2304.013
13388,Todas,Solar térmica,2020-06-01T00:00:00.000+02:00,2304.013
13389,Todas,Solar térmica,2020-07-01T00:00:00.000+02:00,2304.013
13390,Todas,Solar térmica,2020-08-01T00:00:00.000+02:00,2304.013
13391,Todas,Solar térmica,2020-09-01T00:00:00.000+02:00,2304.013
13392,Todas,Solar térmica,2020-10-01T00:00:00.000+02:00,2304.013
13393,Todas,Solar térmica,2020-11-01T00:00:00.000+01:00,2304.013
13394,Todas,Solar térmica,2020-12-01T00:00:00.000+01:00,2304.013
13395,Todas,Otras renovables,2020-01-01T00:00:00.000+01:00,1091.142
13396,Todas,Otras renovables,2020-02-01T00:00:00.000+01:00,1090.642
13397,Todas,Otras renovables,2020-03-01T00:00:00.000+01:00,1090.642
13398,Todas,Otras renovables,2020-04-01T00:00:00.000+02:00,1090.642
13399,Todas,Otras renovables,2020-05-01T00:00:00.000+02:00,1090.642
13400,Todas,Otras renovables,2020-06-01T00:00:00.000+02:00,1090.642
13401,Todas,Otras renovables,2020-07-01T00:00:00.000+02:00,1090.642
13402,Todas,Otras renovables,2020-08-01T00:00:00.000+02:00,1090.642
13403,Todas,Otras renovables,2020-09-01T00:00:00.000+02:00,1090.642
13404,Todas,Otras renovables,2020-10-01T00:00:00.000+02:00,1089.97
13405,Todas,Otras renovables,2020-11-01T00:00:00.000+01:00,1089.97
13406,Todas,Otras renovables,2020-12-01T00:00:00.000+01:00,1091.47
13407,Todas,Cogeneración,2020-01-01T00:00:00.000+01:00,5721.545
13408,Todas,Cogeneración,2020-02-01T00:00:00.000+01:00,5721.545
13409,Todas,Cogeneración,2020-03-01T00:00:00.000+01:00,5716.889
13410,Todas,Cogeneración,2020-04-01T00:00:00.000+02:00,5715.941
13411,Todas,Cogeneración,2020-05-01T00:00:00.000+02:00,5715.941
13412,Todas,Cogeneración,2020-06-01T00:00:00.000+02:00,5715.941
13413,Todas,Cogeneración,2020-07-01T00:00:00.000+02:00,5714.951
13414,Todas,Cogeneración,2020-08-01T00:00:00.000+02:00,5714.951
13415,Todas,Cogeneración,2020-09-01T00:00:00.000+02:00,5714.951
13416,Todas,Cogeneración,2020-10-01T00:00:00.000+02:00,5710.288
13417,Todas,Cogeneración,2020-11-01T00:00:00.000+01:00,5710.088
13418,Todas,Cogeneración,2020-12-01T00:00:00.000+01:00,5705.628
13419,Todas,Residuos no renovables,2020-01-01T00:00:00.000+01:00,441.993
13420,Todas,Residuos no renovables,2020-02-01T00:00:00.000+01:00,441.993
13421,Todas,Residuos no renovables,2020-03-01T00:00:00.000+01:00,441.993
13422,Todas,Residuos no renovables,2020-04-01T00:00:00.000+02:00,441.993
13423,Todas,Residuos no renovables,2020-05-01T00:00:00.000+02:00,441.993
13424,Todas,Residuos no renovables,2020-06-01T00:00:00.000+02:00,441.993
13425,Todas,Residuos no renovables,2020-07-01T00:00:00.000+02:00,441.993
13426,Todas,Residuos no renovables,2020-08-01T00:00:00.000+02:00,441.993
13427,Todas,Residuos no renovables,2020-09-01T00:00:00.000+02:00,441.993
13428,Todas,Residuos no renovables,2020-10-01T00:00:00.000+02:00,432.313
13429,Todas,Residuos no renovables,2020-11-01T00:00:00.000+01:00,432.313
13430,Todas,Residuos no renovables,2020-12-01T00:00:00.000+01:00,432.313
13431,Todas,Residuos renovables,2020-01-01T00:00:00.000+01:00,157.322
13432,Todas,Residuos renovables,2020-02-01T00:00:00.000+01:00,157.322
13433,Todas,Residuos renovables,2020-03-01T00:00:00.000+01:00,157.322
13434,Todas,Residuos renovables,2020-04-01T00:00:00.000+02:00,157.322
13435,Todas,Residuos renovables,2020-05-01T00:00:00.000+02:00,157.322
13436,Todas,Residuos renovables,2020-06-01T00:00:00.000+02:00,157.322
13437,Todas,Residuos renovables,2020-07-01T00:00:00.000+02:00,157.322
13438,Todas,Residuos renovables,2020-08-01T00:00:00.000+02:00,157.322
13439,Todas,Residuos renovables,2020-09-01T00:00:00.000+02:00,157.322
13440,Todas,Residuos renovables,2020-10-01T00:00:00.000+02:00,157.322
13441,Todas,Residuos renovables,2020-11-01T00:00:00.000+01:00,157.322
13442,Todas,Residuos renovables,2020-12-01T00:00:00.000+01:00,157.322
13443,Todas,Potencia total,2020-01-01T00:00:00.000+01:00,109986.58200000002
13444,Todas,Potencia total,2020-02-01T00:00:00.000+01:00,110035.07300000002
13445,Todas,Potencia total,2020-03-01T00:00:00.000+01:00,110908.31700000002
13446,Todas,Potencia total,2020-04-01T00:00:00.000+02:00,111012.11500000003
13447,Todas,Potencia total,2020-05-01T00:00:00.000+02:00,111420.95800000003
13448,Todas,Potencia total,2020-06-01T00:00:00.000+02:00,111707.29700000004
13449,Todas,Potencia total,2020-07-01T00:00:00.000+02:00,112094.06500000003
13450,Todas,Potencia total,2020-08-01T00:00:00.000+02:00,111273.19200000001
13451,Todas,Potencia total,2020-09-01T00:00:00.000+02:00,112061.95000000001
13452,Todas,Potencia total,2020-10-01T00:00:00.000+02:00,111104.52100000001
13453,Todas,Potencia total,2020-11-01T00:00:00.000+01:00,111079.84500000002
13454,Todas,Potencia total,2020-12-01T00:00:00.000+01:00,110985.335
13455,Andalucía,Hidráulica,2021-01-01T00:00:00.000+01:00,623.288
13456,Andalucía,Hidráulica,2021-02-01T00:00:00.000+01:00,623.288
13457,Andalucía,Hidráulica,2021-03-01T00:00:00.000+01:00,623.288
13458,Andalucía,Hidráulica,2021-04-01T00:00:00.000+02:00,623.288
13459,Andalucía,Hidráulica,2021-05-01T00:00:00.000+02:00,623.288
13460,Andalucía,Hidráulica,2021-06-01T00:00:00.000+02:00,623.288
13461,Andalucía,Hidráulica,2021-07-01T00:00:00.000+02:00,623.288
13462,Andalucía,Hidráulica,2021-08-01T00:00:00.000+02:00,623.288
13463,Andalucía,Hidráulica,2021-09-01T00:00:00.000+02:00,623.288
13464,Andalucía,Hidráulica,2021-10-01T00:00:00.000+02:00,623.288
13465,Andalucía,Hidráulica,2021-11-01T00:00:00.000+01:00,623.288
13466,Andalucía,Hidráulica,2021-12-01T00:00:00.000+01:00,623.288
13467,Andalucía,Turbinación bombeo,2021-01-01T00:00:00.000+01:00,584.87
13468,Andalucía,Turbinación bombeo,2021-02-01T00:00:00.000+01:00,584.87
13469,Andalucía,Turbinación bombeo,2021-03-01T00:00:00.000+01:00,584.87
13470,Andalucía,Turbinación bombeo,2021-04-01T00:00:00.000+02:00,584.87
13471,Andalucía,Turbinación bombeo,2021-05-01T00:00:00.000+02:00,584.87
13472,Andalucía,Turbinación bombeo,2021-06-01T00:00:00.000+02:00,584.87
13473,Andalucía,Turbinación bombeo,2021-07-01T00:00:00.000+02:00,584.87
13474,Andalucía,Turbinación bombeo,2021-08-01T00:00:00.000+02:00,584.87
13475,Andalucía,Turbinación bombeo,2021-09-01T00:00:00.000+02:00,584.87
13476,Andalucía,Turbinación bombeo,2021-10-01T00:00:00.000+02:00,584.87
13477,Andalucía,Turbinación bombeo,2021-11-01T00:00:00.000+01:00,584.87
13478,Andalucía,Turbinación bombeo,2021-12-01T00:00:00.000+01:00,584.87
13479,Andalucía,Carbón,2021-01-01T00:00:00.000+01:00,1989.4
13480,Andalucía,Carbón,2021-02-01T00:00:00.000+01:00,1989.4
13481,Andalucía,Carbón,2021-03-01T00:00:00.000+01:00,1989.4
13482,Andalucía,Carbón,2021-04-01T00:00:00.000+02:00,1989.4
13483,Andalucía,Carbón,2021-05-01T00:00:00.000+02:00,1989.4
13484,Andalucía,Carbón,2021-06-01T00:00:00.000+02:00,1989.4
13485,Andalucía,Carbón,2021-07-01T00:00:00.000+02:00,1989.4
13486,Andalucía,Carbón,2021-08-01T00:00:00.000+02:00,1989.4
13487,Andalucía,Carbón,2021-09-01T00:00:00.000+02:00,1989.4
13488,Andalucía,Carbón,2021-10-01T00:00:00.000+02:00,1989.4
13489,Andalucía,Carbón,2021-11-01T00:00:00.000+01:00,1989.4
13490,Andalucía,Carbón,2021-12-01T00:00:00.000+01:00,869.81
13491,Andalucía,Ciclo combinado,2021-01-01T00:00:00.000+01:00,5951.715
13492,Andalucía,Ciclo combinado,2021-02-01T00:00:00.000+01:00,5951.715
13493,Andalucía,Ciclo combinado,2021-03-01T00:00:00.000+01:00,5951.715
13494,Andalucía,Ciclo combinado,2021-04-01T00:00:00.000+02:00,5951.715
13495,Andalucía,Ciclo combinado,2021-05-01T00:00:00.000+02:00,5951.715
13496,Andalucía,Ciclo combinado,2021-06-01T00:00:00.000+02:00,5951.715
13497,Andalucía,Ciclo combinado,2021-07-01T00:00:00.000+02:00,5951.715
13498,Andalucía,Ciclo combinado,2021-08-01T00:00:00.000+02:00,5951.715
13499,Andalucía,Ciclo combinado,2021-09-01T00:00:00.000+02:00,5951.715
13500,Andalucía,Ciclo combinado,2021-10-01T00:00:00.000+02:00,5951.715
13501,Andalucía,Ciclo combinado,2021-11-01T00:00:00.000+01:00,5951.715
13502,Andalucía,Ciclo combinado,2021-12-01T00:00:00.000+01:00,5951.715
13503,Andalucía,Eólica,2021-01-01T00:00:00.000+01:00,3474.531
13504,Andalucía,Eólica,2021-02-01T00:00:00.000+01:00,3474.531
13505,Andalucía,Eólica,2021-03-01T00:00:00.000+01:00,3474.531
13506,Andalucía,Eólica,2021-04-01T00:00:00.000+02:00,3474.531
13507,Andalucía,Eólica,2021-05-01T00:00:00.000+02:00,3474.531
13508,Andalucía,Eólica,2021-06-01T00:00:00.000+02:00,3474.531
13509,Andalucía,Eólica,2021-07-01T00:00:00.000+02:00,3474.531
13510,Andalucía,Eólica,2021-08-01T00:00:00.000+02:00,3474.531
13511,Andalucía,Eólica,2021-09-01T00:00:00.000+02:00,3474.531
13512,Andalucía,Eólica,2021-10-01T00:00:00.000+02:00,3474.531
13513,Andalucía,Eólica,2021-11-01T00:00:00.000+01:00,3474.531
13514,Andalucía,Eólica,2021-12-01T00:00:00.000+01:00,3518.031
13515,Andalucía,Solar fotovoltaica,2021-01-01T00:00:00.000+01:00,2658.086
13516,Andalucía,Solar fotovoltaica,2021-02-01T00:00:00.000+01:00,2702.494
13517,Andalucía,Solar fotovoltaica,2021-03-01T00:00:00.000+01:00,2712.894
13518,Andalucía,Solar fotovoltaica,2021-04-01T00:00:00.000+02:00,2758.284
13519,Andalucía,Solar fotovoltaica,2021-05-01T00:00:00.000+02:00,2758.404
13520,Andalucía,Solar fotovoltaica,2021-06-01T00:00:00.000+02:00,2760.977
13521,Andalucía,Solar fotovoltaica,2021-07-01T00:00:00.000+02:00,2901.387
13522,Andalucía,Solar fotovoltaica,2021-08-01T00:00:00.000+02:00,2901.387
13523,Andalucía,Solar fotovoltaica,2021-09-01T00:00:00.000+02:00,2948.271
13524,Andalucía,Solar fotovoltaica,2021-10-01T00:00:00.000+02:00,2977.741
13525,Andalucía,Solar fotovoltaica,2021-11-01T00:00:00.000+01:00,3041.701
13526,Andalucía,Solar fotovoltaica,2021-12-01T00:00:00.000+01:00,3042.731
13527,Andalucía,Solar térmica,2021-01-01T00:00:00.000+01:00,1000.023
13528,Andalucía,Solar térmica,2021-02-01T00:00:00.000+01:00,1000.023
13529,Andalucía,Solar térmica,2021-03-01T00:00:00.000+01:00,1000.023
13530,Andalucía,Solar térmica,2021-04-01T00:00:00.000+02:00,1000.023
13531,Andalucía,Solar térmica,2021-05-01T00:00:00.000+02:00,1000.023
13532,Andalucía,Solar térmica,2021-06-01T00:00:00.000+02:00,1000.023
13533,Andalucía,Solar térmica,2021-07-01T00:00:00.000+02:00,1000.023
13534,Andalucía,Solar térmica,2021-08-01T00:00:00.000+02:00,1000.023
13535,Andalucía,Solar térmica,2021-09-01T00:00:00.000+02:00,1000.023
13536,Andalucía,Solar térmica,2021-10-01T00:00:00.000+02:00,1000.023
13537,Andalucía,Solar térmica,2021-11-01T00:00:00.000+01:00,1000.023
13538,Andalucía,Solar térmica,2021-12-01T00:00:00.000+01:00,1000.023
13539,Andalucía,Otras renovables,2021-01-01T00:00:00.000+01:00,451.146
13540,Andalucía,Otras renovables,2021-02-01T00:00:00.000+01:00,451.146
13541,Andalucía,Otras renovables,2021-03-01T00:00:00.000+01:00,451.146
13542,Andalucía,Otras renovables,2021-04-01T00:00:00.000+02:00,451.146
13543,Andalucía,Otras renovables,2021-05-01T00:00:00.000+02:00,451.146
13544,Andalucía,Otras renovables,2021-06-01T00:00:00.000+02:00,451.146
13545,Andalucía,Otras renovables,2021-07-01T00:00:00.000+02:00,451.146
13546,Andalucía,Otras renovables,2021-08-01T00:00:00.000+02:00,451.146
13547,Andalucía,Otras renovables,2021-09-01T00:00:00.000+02:00,451.146
13548,Andalucía,Otras renovables,2021-10-01T00:00:00.000+02:00,451.146
13549,Andalucía,Otras renovables,2021-11-01T00:00:00.000+01:00,451.146
13550,Andalucía,Otras renovables,2021-12-01T00:00:00.000+01:00,451.146
13551,Andalucía,Cogeneración,2021-01-01T00:00:00.000+01:00,706.594
13552,Andalucía,Cogeneración,2021-02-01T00:00:00.000+01:00,706.594
13553,Andalucía,Cogeneración,2021-03-01T00:00:00.000+01:00,706.594
13554,Andalucía,Cogeneración,2021-04-01T00:00:00.000+02:00,704.954
13555,Andalucía,Cogeneración,2021-05-01T00:00:00.000+02:00,704.954
13556,Andalucía,Cogeneración,2021-06-01T00:00:00.000+02:00,703.955
13557,Andalucía,Cogeneración,2021-07-01T00:00:00.000+02:00,703.955
13558,Andalucía,Cogeneración,2021-08-01T00:00:00.000+02:00,703.955
13559,Andalucía,Cogeneración,2021-09-01T00:00:00.000+02:00,703.955
13560,Andalucía,Cogeneración,2021-10-01T00:00:00.000+02:00,703.955
13561,Andalucía,Cogeneración,2021-11-01T00:00:00.000+01:00,703.955
13562,Andalucía,Cogeneración,2021-12-01T00:00:00.000+01:00,703.955
13563,Andalucía,Residuos no renovables,2021-01-01T00:00:00.000+01:00,51.293
13564,Andalucía,Residuos no renovables,2021-02-01T00:00:00.000+01:00,51.293
13565,Andalucía,Residuos no renovables,2021-03-01T00:00:00.000+01:00,51.293
13566,Andalucía,Residuos no renovables,2021-04-01T00:00:00.000+02:00,51.293
13567,Andalucía,Residuos no renovables,2021-05-01T00:00:00.000+02:00,51.293
13568,Andalucía,Residuos no renovables,2021-06-01T00:00:00.000+02:00,51.293
13569,Andalucía,Residuos no renovables,2021-07-01T00:00:00.000+02:00,51.293
13570,Andalucía,Residuos no renovables,2021-08-01T00:00:00.000+02:00,51.293
13571,Andalucía,Residuos no renovables,2021-09-01T00:00:00.000+02:00,51.293
13572,Andalucía,Residuos no renovables,2021-10-01T00:00:00.000+02:00,51.293
13573,Andalucía,Residuos no renovables,2021-11-01T00:00:00.000+01:00,51.293
13574,Andalucía,Residuos no renovables,2021-12-01T00:00:00.000+01:00,51.293
13575,Andalucía,Potencia total,2021-01-01T00:00:00.000+01:00,17490.946
13576,Andalucía,Potencia total,2021-02-01T00:00:00.000+01:00,17535.354000000003
13577,Andalucía,Potencia total,2021-03-01T00:00:00.000+01:00,17545.754
13578,Andalucía,Potencia total,2021-04-01T00:00:00.000+02:00,17589.504
13579,Andalucía,Potencia total,2021-05-01T00:00:00.000+02:00,17589.624000000003
13580,Andalucía,Potencia total,2021-06-01T00:00:00.000+02:00,17591.198000000004
13581,Andalucía,Potencia total,2021-07-01T00:00:00.000+02:00,17731.608000000004
13582,Andalucía,Potencia total,2021-08-01T00:00:00.000+02:00,17731.608000000004
13583,Andalucía,Potencia total,2021-09-01T00:00:00.000+02:00,17778.492000000006
13584,Andalucía,Potencia total,2021-10-01T00:00:00.000+02:00,17807.962000000003
13585,Andalucía,Potencia total,2021-11-01T00:00:00.000+01:00,17871.922000000006
13586,Andalucía,Potencia total,2021-12-01T00:00:00.000+01:00,16796.862
13587,Aragón,Hidráulica,2021-01-01T00:00:00.000+01:00,1338.315
13588,Aragón,Hidráulica,2021-02-01T00:00:00.000+01:00,1333.815
13589,Aragón,Hidráulica,2021-03-01T00:00:00.000+01:00,1333.815
13590,Aragón,Hidráulica,2021-04-01T00:00:00.000+02:00,1333.815
13591,Aragón,Hidráulica,2021-05-01T00:00:00.000+02:00,1333.815
13592,Aragón,Hidráulica,2021-06-01T00:00:00.000+02:00,1333.815
13593,Aragón,Hidráulica,2021-07-01T00:00:00.000+02:00,1333.815
13594,Aragón,Hidráulica,2021-08-01T00:00:00.000+02:00,1333.815
13595,Aragón,Hidráulica,2021-09-01T00:00:00.000+02:00,1333.815
13596,Aragón,Hidráulica,2021-10-01T00:00:00.000+02:00,1333.815
13597,Aragón,Hidráulica,2021-11-01T00:00:00.000+01:00,1333.815
13598,Aragón,Hidráulica,2021-12-01T00:00:00.000+01:00,1333.815
13599,Aragón,Turbinación bombeo,2021-01-01T00:00:00.000+01:00,219.14
13600,Aragón,Turbinación bombeo,2021-02-01T00:00:00.000+01:00,219.14
13601,Aragón,Turbinación bombeo,2021-03-01T00:00:00.000+01:00,219.14
13602,Aragón,Turbinación bombeo,2021-04-01T00:00:00.000+02:00,219.14
13603,Aragón,Turbinación bombeo,2021-05-01T00:00:00.000+02:00,219.14
13604,Aragón,Turbinación bombeo,2021-06-01T00:00:00.000+02:00,219.14
13605,Aragón,Turbinación bombeo,2021-07-01T00:00:00.000+02:00,219.14
13606,Aragón,Turbinación bombeo,2021-08-01T00:00:00.000+02:00,219.14
13607,Aragón,Turbinación bombeo,2021-09-01T00:00:00.000+02:00,219.14
13608,Aragón,Turbinación bombeo,2021-10-01T00:00:00.000+02:00,219.14
13609,Aragón,Turbinación bombeo,2021-11-01T00:00:00.000+01:00,219.14
13610,Aragón,Turbinación bombeo,2021-12-01T00:00:00.000+01:00,219.14
13611,Aragón,Ciclo combinado,2021-01-01T00:00:00.000+01:00,1869.67
