Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2020-09-23;Miércoles;Comercializadores libres+consumidor directo en mercado;612037,165;45,38;-0,02;2,35;0,26;2,33;;50,3
2020-09-23;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;615599,368;45,39;-0,02;2,34;0,26;2,31;;50,28
2020-09-24;Jueves;Todas las u.adquisición;749697,071;39,92;-0,01;1,2;0,36;2,25;;43,72
2020-09-24;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;749697,071;39,92;-0,01;1,2;0,36;;;41,47
2020-09-24;Jueves;Demanda agregada;674084,781;40,02;-0,02;1,34;0,41;2,5;;44,26
2020-09-24;Jueves;Comercializadores de último recurso;62503,295;40,02;0,0;1,31;0,54;4,26;;46,14
2020-09-24;Jueves;Comercializadores libres;593648,856;40,03;-0,02;1,34;0,4;2,36;;44,1
2020-09-24;Jueves;Comercializadores libres+consumidor directo en mercado;611581,486;40,02;-0,02;1,34;0,4;2,32;;44,06
2020-09-24;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;616987,214;40,01;-0,01;1,33;0,4;2,3;;44,03
2020-09-25;Viernes;Todas las u.adquisición;779044,123;26,66;-0,02;1,82;0,59;2,09;;31,13
2020-09-25;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;779044,123;26,66;-0,02;1,82;0,59;;;29,04
2020-09-25;Viernes;Demanda agregada;653967,874;27,05;-0,02;2,16;0,8;2,49;;32,49
2020-09-25;Viernes;Comercializadores de último recurso;61402,904;27,77;0,01;2,26;0,77;4,25;;35,05
2020-09-25;Viernes;Comercializadores libres;574938,095;26,98;-0,03;2,16;0,8;2,34;;32,25
2020-09-25;Viernes;Comercializadores libres+consumidor directo en mercado;592564,97;26,98;-0,02;2,15;0,81;2,3;;32,22
2020-09-25;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;593608,419;26,98;-0,02;2,15;0,81;2,3;;32,22
2020-09-26;Sábado;Todas las u.adquisición;702238,688;29,16;-0,06;1,87;0,52;1,49;;32,98
2020-09-26;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;702238,688;29,16;-0,06;1,87;0,52;;;31,49
2020-09-26;Sábado;Demanda agregada;579438,312;29,44;-0,05;2,27;1,23;1,81;;34,7
2020-09-26;Sábado;Comercializadores de último recurso;61996,171;29,72;0,0;2,17;0,96;4,25;;37,09
2020-09-26;Sábado;Comercializadores libres;500298,196;29,42;-0,06;2,28;1,26;1,57;;34,47
2020-09-26;Sábado;Comercializadores libres+consumidor directo en mercado;517442,141;29,41;-0,06;2,29;1,27;1,52;;34,42
2020-09-26;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;519459,052;29,4;-0,07;2,28;1,26;1,51;;34,38
2020-09-27;Domingo;Todas las u.adquisición;674544,904;24,68;-0,02;2,97;0,93;1,48;;30,04
2020-09-27;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;674544,904;24,68;-0,02;2,97;0,93;;;28,56
2020-09-27;Domingo;Demanda agregada;536516,056;25,41;-0,03;3,74;1,31;1,86;;32,29
2020-09-27;Domingo;Comercializadores de último recurso;63295,997;26,35;-0,01;3,76;1,38;4,25;;35,73
2020-09-27;Domingo;Comercializadores libres;456788,156;25,31;-0,03;3,74;1,29;1,59;;31,9
2020-09-27;Domingo;Comercializadores libres+consumidor directo en mercado;473220,059;25,29;-0,04;3,74;1,3;1,54;;31,83
2020-09-27;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;474773,377;25,29;-0,04;3,73;1,3;1,53;;31,81
2020-09-28;Lunes;Todas las u.adquisición;703488,417;42,06;0,03;2,4;0,53;2,29;;47,3
2020-09-28;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;703488,417;42,06;0,03;2,4;0,53;;;45,02
2020-09-28;Lunes;Demanda agregada;630452,665;42,26;0,03;2,68;0,6;2,55;;48,12
2020-09-28;Lunes;Comercializadores de último recurso;60861,211;42,73;0,03;2,81;0,56;4,25;;50,37
2020-09-28;Lunes;Comercializadores libres;551620,678;42,23;0,02;2,66;0,6;2,41;;47,93
2020-09-28;Lunes;Comercializadores libres+consumidor directo en mercado;569591,454;42,21;0,03;2,66;0,61;2,37;;47,88
2020-09-28;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;570488,641;42,21;0,03;2,66;0,61;2,37;;47,88
2020-09-29;Martes;Todas las u.adquisición;707500,164;49,13;0,01;1,44;0,36;2,3;;53,24
2020-09-29;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;707500,164;49,13;0,01;1,44;0,36;;;50,93
2020-09-29;Martes;Demanda agregada;650267,166;49,05;0,01;1,57;0,39;2,51;;53,52
2020-09-29;Martes;Comercializadores de último recurso;60519,709;49,64;0,0;1,7;0,31;4,25;;55,89
2020-09-29;Martes;Comercializadores libres;570962,822;49,01;0,01;1,55;0,39;2,37;;53,34
2020-09-29;Martes;Comercializadores libres+consumidor directo en mercado;589747,457;48,99;0,01;1,55;0,4;2,33;;53,28
2020-09-29;Martes;Comercializadores libres+consumidor directo en mercado+exportación;590847,682;48,99;0,01;1,55;0,4;2,32;;53,28
2020-09-30;Miércoles;Todas las u.adquisición;698844,72;49,23;-0,03;1,48;0,28;2,33;;53,3
2020-09-30;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;698844,72;49,23;-0,03;1,48;0,28;;;50,97
2020-09-30;Miércoles;Demanda agregada;654350,218;49,2;-0,03;1,58;0,32;2,49;;53,56
2020-09-30;Miércoles;Comercializadores de último recurso;60421,464;49,05;0,0;1,55;0,22;4,25;;55,07
2020-09-30;Miércoles;Comercializadores libres;575240,29;49,21;-0,04;1,59;0,33;2,35;;53,44
2020-09-30;Miércoles;Comercializadores libres+consumidor directo en mercado;593928,754;49,21;-0,04;1,59;0,33;2,31;;53,41
2020-09-30;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;596514,638;49,21;-0,03;1,58;0,33;2,3;;53,39
2020-10-01;Jueves;Todas las u.adquisición;743525,023;42,06;-0,09;0,97;0,26;2,17;;45,37
2020-10-01;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;743525,023;42,06;-0,09;0,97;0,26;;;43,2
2020-10-01;Jueves;Demanda agregada;664427,823;42,1;-0,08;1,09;0,38;2,43;;45,91
2020-10-01;Jueves;Comercializadores de último recurso;61487,221;42,32;-0,02;1,02;0,28;4,25;;47,87
2020-10-01;Jueves;Comercializadores libres;584241,589;42,1;-0,09;1,09;0,39;2,28;;45,76
2020-10-01;Jueves;Comercializadores libres+consumidor directo en mercado;602940,602;42,08;-0,09;1,09;0,39;2,24;;45,71
2020-10-01;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;603869,656;42,08;-0,09;1,09;0,39;2,24;;45,71
2020-10-02;Viernes;Todas las u.adquisición;749751,968;25,0;-0,02;1,36;0,72;2,14;;29,2
2020-10-02;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;749751,968;25,0;-0,02;1,36;0,72;;;27,06
2020-10-02;Viernes;Demanda agregada;662135,87;25,26;-0,03;1,54;0,86;2,42;;30,06
2020-10-02;Viernes;Comercializadores de último recurso;63053,294;25,96;0,0;1,52;1,03;4,25;;32,75
2020-10-02;Viernes;Comercializadores libres;580792,847;25,2;-0,03;1,54;0,84;2,27;;29,83
2020-10-02;Viernes;Comercializadores libres+consumidor directo en mercado;599082,576;25,19;-0,03;1,54;0,85;2,23;;29,78
2020-10-02;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;599914,724;25,19;-0,03;1,54;0,85;2,23;;29,77
2020-10-03;Sábado;Todas las u.adquisición;703036,347;18,95;-0,03;1,71;0,77;1,5;;22,91
2020-10-03;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;703036,347;18,95;-0,03;1,71;0,77;;;21,4
2020-10-03;Sábado;Demanda agregada;578534,029;19,42;0,02;2,09;1,09;1,83;;24,45
2020-10-03;Sábado;Comercializadores de último recurso;64420,242;20,19;0,02;2,15;0,98;4,24;;27,58
2020-10-03;Sábado;Comercializadores libres;496918,661;19,34;0,01;2,09;1,1;1,58;;24,11
2020-10-03;Sábado;Comercializadores libres+consumidor directo en mercado;514113,787;19,33;0,01;2,09;1,11;1,52;;24,06
2020-10-03;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;514468,102;19,32;0,01;2,08;1,11;1,52;;24,05
2020-10-04;Domingo;Todas las u.adquisición;653965,322;14,34;-0,07;2,17;0,68;1,55;;18,68
2020-10-04;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;653965,322;14,34;-0,07;2,17;0,68;;;17,13
2020-10-04;Domingo;Demanda agregada;539957,536;14,93;-0,06;2,63;0,94;1,88;;20,32
2020-10-04;Domingo;Comercializadores de último recurso;66496,728;15,5;-0,01;2,48;0,88;4,24;;23,09
2020-10-04;Domingo;Comercializadores libres;457092,725;14,86;-0,07;2,65;0,94;1,61;;19,99
2020-10-04;Domingo;Comercializadores libres+consumidor directo en mercado;473460,808;14,85;-0,07;2,66;0,94;1,55;;19,93
2020-10-04;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;473870,581;14,85;-0,07;2,65;0,94;1,55;;19,92
2020-10-05;Lunes;Todas las u.adquisición;688015,603;36,34;-0,02;2,15;0,51;2,3;;41,28
2020-10-05;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;688015,603;36,34;-0,02;2,15;0,51;;;38,98
2020-10-05;Lunes;Demanda agregada;638137,203;36,68;-0,03;2,32;0,61;2,48;;42,07
2020-10-05;Lunes;Comercializadores de último recurso;63265,726;37,43;-0,01;2,27;0,54;4,23;;44,47
2020-10-05;Lunes;Comercializadores libres;557571,381;36,63;-0,03;2,32;0,6;2,33;;41,85
2020-10-05;Lunes;Comercializadores libres+consumidor directo en mercado;574871,477;36,59;-0,03;2,33;0,62;2,29;;41,8
2020-10-05;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;575620,447;36,59;-0,03;2,33;0,62;2,29;;41,8
2020-10-06;Martes;Todas las u.adquisición;688776,266;41,39;-0,03;0,99;0,3;2,32;;44,97
2020-10-06;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;688776,266;41,39;-0,03;0,99;0,3;;;42,65
2020-10-06;Martes;Demanda agregada;655556,237;41,43;-0,03;1,04;0,38;2,44;;45,26
2020-10-06;Martes;Comercializadores de último recurso;62620,633;42,05;0,0;1,0;0,29;4,23;;47,57
2020-10-06;Martes;Comercializadores libres;575690,747;41,38;-0,03;1,04;0,38;2,28;;45,06
2020-10-06;Martes;Comercializadores libres+consumidor directo en mercado;592935,604;41,37;-0,03;1,05;0,39;2,25;;45,02
2020-10-06;Martes;Comercializadores libres+consumidor directo en mercado+exportación;593969,786;41,38;-0,04;1,04;0,39;2,24;;45,02
2020-10-07;Miércoles;Todas las u.adquisición;707073,016;43,23;-0,06;2,24;0,24;2,28;;47,93
2020-10-07;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;707073,016;43,23;-0,06;2,24;0,24;;;45,65
2020-10-07;Miércoles;Demanda agregada;663383,468;43,33;-0,05;2,39;0,28;2,43;;48,38
2020-10-07;Miércoles;Comercializadores de último recurso;62273,106;43,81;-0,01;2,44;0,24;4,23;;50,71
2020-10-07;Miércoles;Comercializadores libres;583742,117;43,29;-0,05;2,38;0,28;2,27;;48,18
2020-10-07;Miércoles;Comercializadores libres+consumidor directo en mercado;601110,362;43,28;-0,06;2,38;0,29;2,24;;48,13
2020-10-07;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;601801,259;43,28;-0,06;2,38;0,29;2,24;;48,13
2020-10-08;Jueves;Todas las u.adquisición;687612,025;44,0;-0,04;1,47;0,11;2,33;;47,87
2020-10-08;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;687612,025;44,0;-0,04;1,47;0,11;;;45,54
2020-10-08;Jueves;Demanda agregada;662766,528;44,06;-0,04;1,52;0,16;2,42;;48,12
2020-10-08;Jueves;Comercializadores de último recurso;61426,468;44,4;-0,01;1,51;0,1;4,23;;50,24
2020-10-08;Jueves;Comercializadores libres;583492,723;44,02;-0,04;1,52;0,16;2,27;;47,94
2020-10-08;Jueves;Comercializadores libres+consumidor directo en mercado;601340,06;44,02;-0,04;1,52;0,17;2,23;;47,9
2020-10-08;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;601771,085;44,02;-0,04;1,52;0,17;2,23;;47,9
2020-10-09;Viernes;Todas las u.adquisición;670567,842;44,75;-0,04;2,66;0,36;2,32;;50,05
2020-10-09;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;670567,842;44,75;-0,04;2,66;0,36;;;47,73
2020-10-09;Viernes;Demanda agregada;643405,663;44,63;-0,05;2,81;0,38;2,42;;50,19
2020-10-09;Viernes;Comercializadores de último recurso;61422,699;44,36;0,0;2,77;0,41;4,23;;51,77
2020-10-09;Viernes;Comercializadores libres;564224,424;44,66;-0,05;2,81;0,37;2,26;;50,07
2020-10-09;Viernes;Comercializadores libres+consumidor directo en mercado;581982,964;44,66;-0,05;2,81;0,38;2,23;;50,02
2020-10-09;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;582309,131;44,66;-0,05;2,81;0,38;2,22;;50,02
2020-10-10;Sábado;Todas las u.adquisición;651684,698;32,43;0,06;1,89;0,75;1,62;;36,75
2020-10-10;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;651684,698;32,43;0,06;1,89;0,75;;;35,13
2020-10-10;Sábado;Demanda agregada;581117,326;32,65;0,05;2,13;0,85;1,81;;37,5
2020-10-10;Sábado;Comercializadores de último recurso;63392,28;32,87;0,02;2,14;1,01;4,23;;40,28
2020-10-10;Sábado;Comercializadores libres;501251,23;32,63;0,05;2,13;0,82;1,57;;37,2
2020-10-10;Sábado;Comercializadores libres+consumidor directo en mercado;517725,046;32,62;0,05;2,13;0,83;1,52;;37,15
2020-10-10;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;520896,435;32,62;0,07;2,12;0,83;1,51;;37,14
2020-10-11;Domingo;Todas las u.adquisición;656555,958;27,67;0,0;2,78;0,99;1,51;;32,94
2020-10-11;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;656555,958;27,67;0,0;2,78;0,99;;;31,43
2020-10-11;Domingo;Demanda agregada;532122,2;28,09;0,01;3,44;1,26;1,86;;34,66
2020-10-11;Domingo;Comercializadores de último recurso;64199,5;28,41;0,0;3,37;1,37;4,23;;37,38
2020-10-11;Domingo;Comercializadores libres;452053,204;28,05;0,0;3,44;1,25;1,59;;34,33
2020-10-11;Domingo;Comercializadores libres+consumidor directo en mercado;467922,7;28,04;0,01;3,44;1,25;1,54;;34,28
2020-10-11;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;468361,996;28,04;0,01;3,44;1,25;1,54;;34,28
2020-10-12;Lunes;Todas las u.adquisición;628736,557;38,73;-0,03;3,08;0,5;1,62;;43,9
2020-10-12;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;628736,557;38,73;-0,03;3,08;0,5;;;42,28
2020-10-12;Lunes;Demanda agregada;538051,096;38,98;-0,03;3,66;0,61;1,89;;45,11
2020-10-12;Lunes;Comercializadores de último recurso;65193,637;39,78;0,0;3,61;0,53;4,23;;48,16
2020-10-12;Lunes;Comercializadores libres;457251,526;38,89;-0,03;3,67;0,61;1,62;;44,76
2020-10-12;Lunes;Comercializadores libres+consumidor directo en mercado;472857,459;38,87;-0,04;3,67;0,62;1,57;;44,69
2020-10-12;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;473195,342;38,87;-0,04;3,67;0,61;1,57;;44,68
2020-10-13;Martes;Todas las u.adquisición;699229,558;40,91;-0,06;2,57;0,37;2,28;;46,06
2020-10-13;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;699229,558;40,91;-0,06;2,57;0,37;;;43,78
2020-10-13;Martes;Demanda agregada;637695,687;40,97;-0,06;2,82;0,42;2,5;;46,66
2020-10-13;Martes;Comercializadores de último recurso;63387,936;41,23;0,0;2,79;0,36;4,23;;48,61
2020-10-13;Martes;Comercializadores libres;557313,084;40,96;-0,06;2,82;0,43;2,34;;46,49
2020-10-13;Martes;Comercializadores libres+consumidor directo en mercado;574307,751;40,94;-0,06;2,82;0,43;2,31;;46,44
2020-10-13;Martes;Comercializadores libres+consumidor directo en mercado+exportación;576015,975;40,95;-0,06;2,82;0,43;2,3;;46,43
2020-10-14;Miércoles;Todas las u.adquisición;720537,711;36,92;-0,03;2,37;0,4;2,26;;41,92
2020-10-14;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;720537,711;36,92;-0,03;2,37;0,4;;;39,66
2020-10-14;Miércoles;Demanda agregada;666746,928;37,0;-0,03;2,58;0,44;2,44;;42,44
2020-10-14;Miércoles;Comercializadores de último recurso;64444,274;37,25;0,0;2,62;0,43;4,23;;44,53
2020-10-14;Miércoles;Comercializadores libres;584791,464;36,98;-0,03;2,58;0,44;2,29;;42,25
2020-10-14;Miércoles;Comercializadores libres+consumidor directo en mercado;602302,654;36,98;-0,03;2,57;0,44;2,25;;42,21
2020-10-14;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;606136,291;36,98;-0,03;2,56;0,44;2,24;;42,18
2020-10-15;Jueves;Todas las u.adquisición;731556,201;39,86;-0,02;3,15;0,25;2,25;;45,49
2020-10-15;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;731556,201;39,86;-0,02;3,15;0,25;;;43,24
2020-10-15;Jueves;Demanda agregada;673792,286;39,85;-0,02;3,42;0,28;2,44;;45,97
2020-10-15;Jueves;Comercializadores de último recurso;65607,946;40,32;0,01;3,46;0,27;4,22;;48,29
2020-10-15;Jueves;Comercializadores libres;590320,543;39,81;-0,03;3,42;0,28;2,29;;45,77
2020-10-15;Jueves;Comercializadores libres+consumidor directo en mercado;608184,34;39,8;-0,03;3,42;0,28;2,25;;45,72
2020-10-15;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;608551,931;39,8;-0,03;3,41;0,28;2,25;;45,72
2020-10-16;Viernes;Todas las u.adquisición;714701,62;43,9;-0,02;2,89;0,29;2,29;;49,36
2020-10-16;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;714701,62;43,9;-0,02;2,89;0,29;;;47,07
2020-10-16;Viernes;Demanda agregada;668074,03;43,88;-0,02;3,1;0,32;2,45;;49,72
2020-10-16;Viernes;Comercializadores de último recurso;66475,885;44,45;-0,01;3,17;0,28;4,21;;52,1
2020-10-16;Viernes;Comercializadores libres;583841,465;43,84;-0,02;3,09;0,32;2,29;;49,51
2020-10-16;Viernes;Comercializadores libres+consumidor directo en mercado;601598,145;43,82;-0,02;3,09;0,32;2,25;;49,46
2020-10-16;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;602403,918;43,82;-0,02;3,08;0,32;2,25;;49,45
2020-10-17;Sábado;Todas las u.adquisición;641329,01;42,54;-0,01;2,32;0,47;1,73;;47,07
2020-10-17;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;641329,01;42,54;-0,01;2,32;0,47;;;45,34
2020-10-17;Sábado;Demanda agregada;598038,713;42,51;-0,01;2,58;0,47;1,86;;47,41
2020-10-17;Sábado;Comercializadores de último recurso;69262,014;42,69;0,0;2,53;0,5;4,2;;49,93
2020-10-17;Sábado;Comercializadores libres;512635,028;42,49;-0,01;2,59;0,47;1,6;;47,13
2020-10-17;Sábado;Comercializadores libres+consumidor directo en mercado;528776,699;42,49;-0,01;2,59;0,47;1,55;;47,09
2020-10-17;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;529295,334;42,49;-0,01;2,58;0,47;1,55;;47,08
2020-10-18;Domingo;Todas las u.adquisición;596213,566;40,34;-0,04;2,32;0,52;1,76;;44,91
2020-10-18;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;596213,566;40,34;-0,04;2,32;0,52;;;43,14
2020-10-18;Domingo;Demanda agregada;551256,168;40,37;-0,04;2,72;0,56;1,91;;45,52
2020-10-18;Domingo;Comercializadores de último recurso;70306,984;40,44;-0,01;2,61;0,66;4,21;;47,9
2020-10-18;Domingo;Comercializadores libres;465475,765;40,37;-0,04;2,73;0,55;1,62;;45,23
2020-10-18;Domingo;Comercializadores libres+consumidor directo en mercado;480949,184;40,36;-0,04;2,73;0,55;1,57;;45,18
2020-10-18;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;481445,225;40,36;-0,04;2,73;0,55;1,57;;45,17
2020-10-19;Lunes;Todas las u.adquisición;743639,924;35,57;-0,17;3,5;0,42;2,2;;41,52
2020-10-19;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;743639,924;35,57;-0,17;3,5;0,42;;;39,32
2020-10-19;Lunes;Demanda agregada;651837,947;35,81;-0,19;4,03;0,75;2,51;;42,92
2020-10-19;Lunes;Comercializadores de último recurso;67234,836;35,8;-0,02;3,96;0,67;4,21;;44,61
2020-10-19;Lunes;Comercializadores libres;567476,872;35,82;-0,21;4,03;0,76;2,36;;42,76
2020-10-19;Lunes;Comercializadores libres+consumidor directo en mercado;584603,111;35,81;-0,21;4,03;0,76;2,32;;42,72
2020-10-19;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;586606,735;35,81;-0,21;4,02;0,76;2,31;;42,69
2020-10-20;Martes;Todas las u.adquisición;762928,107;36,54;-0,03;2,61;0,53;2,19;;41,84
2020-10-20;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;762928,107;36,54;-0,03;2,61;0,53;;;39,65
2020-10-20;Martes;Demanda agregada;675502,08;36,82;-0,04;2,96;0,62;2,48;;42,83
2020-10-20;Martes;Comercializadores de último recurso;68012,869;37,08;0,0;2,94;0,81;4,22;;45,04
2020-10-20;Martes;Comercializadores libres;589816,087;36,82;-0,04;2,96;0,59;2,32;;42,64
2020-10-20;Martes;Comercializadores libres+consumidor directo en mercado;607489,211;36,79;-0,04;2,96;0,6;2,28;;42,58
2020-10-20;Martes;Comercializadores libres+consumidor directo en mercado+exportación;609149,511;36,79;-0,04;2,95;0,59;2,27;;42,57
2020-10-21;Miércoles;Todas las u.adquisición;745587,07;36,97;0,02;2,86;0,53;2,21;;42,59
2020-10-21;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;745587,07;36,97;0,02;2,86;0,53;;;40,38
2020-10-21;Miércoles;Demanda agregada;671223,812;37,41;0,01;3,18;0,64;2,46;;43,69
2020-10-21;Miércoles;Comercializadores de último recurso;66847,607;38,24;0,02;3,21;0,6;4,21;;46,28
2020-10-21;Miércoles;Comercializadores libres;586851,621;37,34;0,0;3,18;0,64;2,3;;43,46
2020-10-21;Miércoles;Comercializadores libres+consumidor directo en mercado;604376,205;37,31;0,0;3,18;0,65;2,26;;43,4
2020-10-21;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;610599,16;37,35;0,02;3,14;0,64;2,24;;43,39
2020-10-22;Jueves;Todas las u.adquisición;724355,521;46,07;0,06;2,18;0,31;2,29;;50,91
2020-10-22;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;724355,521;46,07;0,06;2,18;0,31;;;48,62
2020-10-22;Jueves;Demanda agregada;674941,66;46,07;0,03;2,34;0,36;2,46;;51,26
2020-10-22;Jueves;Comercializadores de último recurso;67275,968;46,7;0,04;2,34;0,32;4,21;;53,62
2020-10-22;Jueves;Comercializadores libres;590222,721;46,02;0,03;2,34;0,36;2,3;;51,06
2020-10-22;Jueves;Comercializadores libres+consumidor directo en mercado;607665,692;46,0;0,03;2,34;0,36;2,26;;51,0
2020-10-22;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;614750,197;46,03;0,07;2,31;0,36;2,24;;51,01
2020-10-23;Viernes;Todas las u.adquisición;710522,191;45,82;-0,05;2,34;0,53;2,28;;50,93
2020-10-23;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;710522,191;45,82;-0,05;2,34;0,53;;;48,65
2020-10-23;Viernes;Demanda agregada;662109,436;45,79;-0,05;2,53;0,64;2,44;;51,36
2020-10-23;Viernes;Comercializadores de último recurso;66409,556;46,07;0,0;2,44;0,51;4,2;;53,23
2020-10-23;Viernes;Comercializadores libres;578611,853;45,77;-0,05;2,54;0,65;2,28;;51,19
2020-10-23;Viernes;Comercializadores libres+consumidor directo en mercado;595699,88;45,75;-0,06;2,54;0,66;2,25;;51,15
2020-10-23;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;595832,751;45,75;-0,05;2,54;0,66;2,25;;51,15
2020-10-24;Sábado;Todas las u.adquisición;665727,839;32,17;-0,01;1,67;0,55;1,65;;36,01
2020-10-24;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;665727,839;32,17;-0,01;1,67;0,55;;;34,37
2020-10-24;Sábado;Demanda agregada;592631,712;32,33;-0,01;1,88;0,68;1,85;;36,74
2020-10-24;Sábado;Comercializadores de último recurso;69260,944;32,19;0,0;1,78;0,72;4,2;;38,88
2020-10-24;Sábado;Comercializadores libres;507467,339;32,36;-0,01;1,89;0,68;1,59;;36,5
2020-10-24;Sábado;Comercializadores libres+consumidor directo en mercado;523370,768;32,35;-0,01;1,89;0,68;1,54;;36,46
2020-10-24;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;523542,277;32,35;-0,01;1,89;0,68;1,54;;36,46
2020-10-25;Domingo;Todas las u.adquisición;703833,966;15,34;-0,07;3,09;0,9;1,57;;20,83
2020-10-25;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;703833,966;15,34;-0,07;3,09;0,9;;;19,27
2020-10-25;Domingo;Demanda agregada;574526,22;15,91;-0,07;3,81;1,39;1,92;;22,95
2020-10-25;Domingo;Comercializadores de último recurso;75657,34;17,44;-0,03;3,7;1,37;4,19;;26,67
2020-10-25;Domingo;Comercializadores libres;482707,403;15,71;-0,08;3,82;1,39;1,63;;22,47
2020-10-25;Domingo;Comercializadores libres+consumidor directo en mercado;498868,88;15,68;-0,08;3,82;1,39;1,57;;22,38
2020-10-25;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;498985,958;15,68;-0,08;3,82;1,39;1,57;;22,38
2020-10-26;Lunes;Todas las u.adquisición;746589,674;35,06;-0,02;2,73;0,46;2,2;;40,42
2020-10-26;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;746589,674;35,06;-0,02;2,73;0,46;;;38,23
2020-10-26;Lunes;Demanda agregada;654802,283;35,69;-0,03;3,12;0,51;2,5;;41,79
2020-10-26;Lunes;Comercializadores de último recurso;70460,149;36,48;0,0;3,06;0,53;4,19;;44,27
2020-10-26;Lunes;Comercializadores libres;567913,417;35,62;-0,03;3,13;0,5;2,33;;41,55
2020-10-26;Lunes;Comercializadores libres+consumidor directo en mercado;584342,134;35,59;-0,03;3,13;0,51;2,3;;41,5
2020-10-26;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;585383,246;35,61;-0,03;3,12;0,51;2,3;;41,5
2020-10-27;Martes;Todas las u.adquisición;741536,79;40,49;-0,03;1,69;0,48;2,25;;44,89
2020-10-27;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;741536,79;40,49;-0,03;1,69;0,48;;;42,64
2020-10-27;Martes;Demanda agregada;679487,718;40,63;-0,05;1,85;0,58;2,46;;45,47
2020-10-27;Martes;Comercializadores de último recurso;71746,707;41,12;0,0;1,82;0,56;4,18;;47,68
