Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2019-04-24;Miércoles;Todas las u.adquisición;760543,98;40,29;0,01;1,93;0,91;2,37;0,71;46,21
2019-04-24;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;760543,98;40,29;0,01;1,93;0,91;;0,71;43,84
2019-04-24;Miércoles;Comercializadores de último recurso;73252,149;40,71;0,01;2,06;1,15;4,21;0,77;48,91
2019-04-24;Miércoles;Comercializadores libres;606797,23;40,65;0,02;2,11;1,03;2,43;0,77;47,01
2019-04-24;Miércoles;Comercializadores libres+consumidor directo en mercado;624004,361;40,64;0,02;2,12;1,04;2,39;0,77;46,97
2019-04-24;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;624499,832;40,64;0,02;2,11;1,04;2,39;0,77;46,96
2019-04-25;Jueves;Todas las u.adquisición;756168,744;30,39;-0,03;2,58;1,06;2,35;0,71;37,07
2019-04-25;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;756168,744;30,39;-0,03;2,58;1,06;;0,71;34,72
2019-04-25;Jueves;Comercializadores de último recurso;72073,89;32,02;-0,01;2,68;1,34;4,19;0,77;40,99
2019-04-25;Jueves;Comercializadores libres;609822,709;30,83;-0,02;2,8;1,2;2,39;0,77;37,98
2019-04-25;Jueves;Comercializadores libres+consumidor directo en mercado;626982,056;30,8;-0,02;2,8;1,21;2,36;0,77;37,92
2019-04-25;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;627897,69;30,78;-0,02;2,8;1,2;2,35;0,77;37,89
2019-04-26;Viernes;Todas las u.adquisición;728691,611;49,44;-0,06;1,69;0,75;2,34;0,72;54,88
2019-04-26;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;728691,611;49,44;-0,06;1,69;0,75;;0,72;52,53
2019-04-26;Viernes;Comercializadores de último recurso;68759,835;50,72;-0,03;1,73;0,95;4,17;0,77;58,32
2019-04-26;Viernes;Comercializadores libres;595953,454;49,94;-0,07;1,82;0,8;2,35;0,77;55,61
2019-04-26;Viernes;Comercializadores libres+consumidor directo en mercado;613264,769;49,91;-0,07;1,82;0,8;2,31;0,77;55,55
2019-04-26;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;613742,721;49,92;-0,07;1,82;0,8;2,31;0,77;55,55
2019-04-27;Sábado;Todas las u.adquisición;636500,534;55,65;0,01;1,59;0,51;1,76;0,73;60,25
2019-04-27;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;636500,534;55,65;0,01;1,59;0,51;;0,73;58,49
2019-04-27;Sábado;Comercializadores de último recurso;67794,004;55,75;0,0;1,67;0,73;4,17;0,77;63,09
2019-04-27;Sábado;Comercializadores libres;519534,671;55,69;0,01;1,75;0,5;1,61;0,77;60,34
2019-04-27;Sábado;Comercializadores libres+consumidor directo en mercado;535241,727;55,69;0,01;1,75;0,5;1,57;0,77;60,3
2019-04-27;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;535700,796;55,69;0,01;1,75;0,5;1,57;0,77;60,29
2019-04-28;Domingo;Todas las u.adquisición;606059,616;52,65;-0,12;2,28;0,6;1,71;0,69;57,81
2019-04-28;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;606059,616;52,65;-0,12;2,28;0,6;;0,69;56,1
2019-04-28;Domingo;Comercializadores de último recurso;66705,476;53,02;0,0;2,48;1,29;4,18;0,77;61,74
2019-04-28;Domingo;Comercializadores libres;461986,261;52,76;-0,12;2,55;1,14;1,64;0,77;58,73
2019-04-28;Domingo;Comercializadores libres+consumidor directo en mercado;477065,841;52,76;-0,14;2,55;1,14;1,59;0,77;58,67
2019-04-28;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;477503,343;52,76;-0,14;2,55;1,14;1,59;0,77;58,66
2019-04-29;Lunes;Todas las u.adquisición;676017,999;58,06;-0,09;1,33;0,46;2,4;0,73;62,89
2019-04-29;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;676017,999;58,06;-0,09;1,33;0,46;;0,73;60,49
2019-04-29;Lunes;Comercializadores de último recurso;63677,054;58,21;0,0;1,46;0,67;4,2;0,77;65,31
2019-04-29;Lunes;Comercializadores libres;561201,584;58,12;-0,1;1,47;0,5;2,38;0,77;63,15
2019-04-29;Lunes;Comercializadores libres+consumidor directo en mercado;577580,096;58,12;-0,1;1,47;0,5;2,34;0,77;63,11
2019-04-29;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;578081,737;58,12;-0,1;1,47;0,5;2,34;0,77;63,1
2019-04-30;Martes;Todas las u.adquisición;678808,071;58,76;0,0;1,1;0,47;2,39;0,74;63,47
2019-04-30;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;678808,071;58,76;0,0;1,1;0,47;;0,74;61,07
2019-04-30;Martes;Comercializadores de último recurso;61648,318;58,79;0,0;1,16;0,65;4,21;0,77;65,57
2019-04-30;Martes;Comercializadores libres;574893,226;58,78;0,0;1,14;0,49;2,34;0,77;63,52
2019-04-30;Martes;Comercializadores libres+consumidor directo en mercado;591520,062;58,78;0,0;1,14;0,49;2,31;0,77;63,48
2019-04-30;Martes;Comercializadores libres+consumidor directo en mercado+exportación;591859,229;58,78;0,0;1,14;0,49;2,3;0,77;63,48
2019-05-01;Miércoles;Todas las u.adquisición;613643,701;50,03;-0,14;1,98;0,31;1,68;0,68;54,53
2019-05-01;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;613643,701;50,03;-0,14;1,98;0,31;;0,68;52,85
2019-05-01;Miércoles;Demanda agregada;551748,713;50,29;-0,16;2,32;0,49;1,86;0,75;55,57
2019-05-01;Miércoles;Comercializadores de último recurso;63180,22;50,04;-0,02;2,22;0,5;4,21;0,75;57,71
2019-05-01;Miércoles;Comercializadores libres;472930,448;50,32;-0,17;2,34;0,49;1,61;0,75;55,35
2019-05-01;Miércoles;Comercializadores libres+consumidor directo en mercado;488568,493;50,32;-0,17;2,34;0,49;1,56;0,75;55,29
2019-05-01;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;488985,455;50,32;-0,17;2,34;0,49;1,56;0,75;55,29
2019-05-02;Jueves;Todas las u.adquisición;705764,921;46,24;-0,05;1,76;0,48;2,27;0,68;51,37
2019-05-02;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;705764,921;46,24;-0,05;1,76;0,48;;0,68;49,1
2019-05-02;Jueves;Demanda agregada;633955,208;46,56;-0,05;1,96;0,68;2,53;0,75;52,43
2019-05-02;Jueves;Comercializadores de último recurso;61016,617;46,89;-0,02;1,91;0,68;4,23;0,75;54,44
2019-05-02;Jueves;Comercializadores libres;556698,371;46,54;-0,05;1,97;0,67;2,39;0,75;52,27
2019-05-02;Jueves;Comercializadores libres+consumidor directo en mercado;572938,591;46,52;-0,05;1,97;0,68;2,35;0,75;52,22
2019-05-02;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;573565,285;46,52;-0,05;1,97;0,68;2,35;0,75;52,22
2019-05-03;Viernes;Todas las u.adquisición;711391,319;50,11;-0,03;1,36;0,27;2,29;0,7;54,7
2019-05-03;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;711391,319;50,11;-0,03;1,36;0,27;;0,7;52,41
2019-05-03;Viernes;Demanda agregada;656198,096;50,27;-0,04;1,48;0,4;2,49;0,75;55,35
2019-05-03;Viernes;Comercializadores de último recurso;61980,797;50,47;0,01;1,41;0,49;4,24;0,75;57,37
2019-05-03;Viernes;Comercializadores libres;577655,183;50,26;-0,04;1,48;0,38;2,34;0,75;55,18
2019-05-03;Viernes;Comercializadores libres+consumidor directo en mercado;594217,299;50,25;-0,04;1,48;0,39;2,3;0,75;55,14
2019-05-03;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;594708,654;50,25;-0,04;1,48;0,39;2,3;0,75;55,14
2019-05-04;Sábado;Todas las u.adquisición;664566,354;44,51;-0,04;1,53;0,59;1,64;0,68;48,91
2019-05-04;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;664566,354;44,51;-0,04;1,53;0,59;;0,68;47,27
2019-05-04;Sábado;Demanda agregada;596432,27;44,68;-0,04;1,7;0,67;1,82;0,75;49,59
2019-05-04;Sábado;Comercializadores de último recurso;62692,429;44,83;0,02;1,6;0,62;4,21;0,75;52,04
2019-05-04;Sábado;Comercializadores libres;518245,018;44,67;-0,05;1,71;0,67;1,58;0,75;49,34
2019-05-04;Sábado;Comercializadores libres+consumidor directo en mercado;533739,841;44,67;-0,05;1,71;0,68;1,54;0,75;49,31
2019-05-04;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;534168,1;44,67;-0,05;1,71;0,68;1,54;0,75;49,3
2019-05-05;Domingo;Todas las u.adquisición;627780,359;34,05;-0,03;2,19;0,96;1,61;0,66;39,45
2019-05-05;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;627780,359;34,05;-0,03;2,19;0,96;;0,66;37,83
2019-05-05;Domingo;Demanda agregada;550428,305;34,46;-0,03;2,52;1,18;1,84;0,75;40,72
2019-05-05;Domingo;Comercializadores de último recurso;62490,259;35,33;0,01;2,42;1,1;4,22;0,75;43,83
2019-05-05;Domingo;Comercializadores libres;473081,447;34,36;-0,04;2,53;1,18;1,58;0,75;40,37
2019-05-05;Domingo;Comercializadores libres+consumidor directo en mercado;487938,046;34,35;-0,03;2,53;1,19;1,53;0,75;40,32
2019-05-05;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;488340,63;34,35;-0,03;2,53;1,19;1,53;0,75;40,31
2019-05-06;Lunes;Todas las u.adquisición;686570,706;53,49;0,0;1,02;0,33;2,38;0,72;57,93
2019-05-06;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;686570,706;53,49;0,0;1,02;0,33;;0,72;55,56
2019-05-06;Lunes;Demanda agregada;651668,704;53,59;0,0;1,07;0,34;2,51;0,75;58,26
2019-05-06;Lunes;Comercializadores de último recurso;61137,163;53,82;0,01;1,06;0,29;4,23;0,75;60,16
2019-05-06;Lunes;Comercializadores libres;574289,608;53,57;0,0;1,07;0,34;2,36;0,75;58,1
2019-05-06;Lunes;Comercializadores libres+consumidor directo en mercado;590531,541;53,56;0,0;1,07;0,34;2,33;0,75;58,06
2019-05-06;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;591008,482;53,56;0,0;1,07;0,34;2,33;0,75;58,06
2019-05-07;Martes;Todas las u.adquisición;716159,101;52,02;0,0;0,94;3,25;2,32;0,71;59,24
2019-05-07;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;716159,101;52,02;0,0;0,94;3,25;;0,71;56,92
2019-05-07;Martes;Demanda agregada;674747,63;51,98;0,0;0,99;3,41;2,46;0,75;59,61
2019-05-07;Martes;Comercializadores de último recurso;61220,133;51,95;0,0;0,97;5,67;4,24;0,75;63,57
2019-05-07;Martes;Comercializadores libres;596860,658;51,98;0,0;0,99;3,19;2,32;0,75;59,25
2019-05-07;Martes;Comercializadores libres+consumidor directo en mercado;613527,497;51,98;0,0;1,0;3,19;2,29;0,75;59,21
2019-05-07;Martes;Comercializadores libres+consumidor directo en mercado+exportación;614607,543;51,98;0,01;0,99;3,18;2,28;0,75;59,2
2019-05-08;Miércoles;Todas las u.adquisición;730092,632;38,89;0,13;1,19;0,79;2,29;0,7;43,99
2019-05-08;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;730092,632;38,89;0,13;1,19;0,79;;0,7;41,7
2019-05-08;Miércoles;Demanda agregada;679637,107;38,97;0,12;1,27;0,9;2,46;0,75;44,48
2019-05-08;Miércoles;Comercializadores de último recurso;61637,48;39,11;0,15;1,24;0,98;4,24;0,75;46,48
2019-05-08;Miércoles;Comercializadores libres;601279,949;38,96;0,11;1,28;0,88;2,31;0,75;44,29
2019-05-08;Miércoles;Comercializadores libres+consumidor directo en mercado;617999,627;38,96;0,12;1,28;0,89;2,28;0,75;44,28
2019-05-08;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;618763,277;38,96;0,12;1,28;0,89;2,28;0,75;44,28
2019-05-09;Jueves;Todas las u.adquisición;745314,744;46,34;-0,03;0,78;0,56;2,24;0,69;50,57
2019-05-09;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;745314,744;46,34;-0,03;0,78;0,56;;0,69;48,34
2019-05-09;Jueves;Demanda agregada;678929,424;46,61;-0,02;0,85;0,6;2,46;0,75;51,25
2019-05-09;Jueves;Comercializadores de último recurso;61254,103;47,0;0,0;0,82;0,61;4,24;0,75;53,43
2019-05-09;Jueves;Comercializadores libres;600930,063;46,59;-0,02;0,86;0,59;2,31;0,75;51,08
2019-05-09;Jueves;Comercializadores libres+consumidor directo en mercado;617675,321;46,57;-0,02;0,86;0,6;2,28;0,75;51,03
2019-05-09;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;618155,355;46,57;-0,02;0,86;0,59;2,28;0,75;51,03
2019-05-10;Viernes;Todas las u.adquisición;744928,48;47,64;0,0;0,76;0,38;2,21;0,68;51,67
2019-05-10;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;744928,48;47,64;0,0;0,76;0,38;;0,68;49,46
2019-05-10;Viernes;Demanda agregada;673714,402;47,7;0,0;0,84;0,3;2,45;0,75;52,05
2019-05-10;Viernes;Comercializadores de último recurso;60346,191;48,16;0,0;0,81;0,31;4,23;0,75;54,26
2019-05-10;Viernes;Comercializadores libres;596413,299;47,66;0,0;0,85;0,3;2,31;0,75;51,87
2019-05-10;Viernes;Comercializadores libres+consumidor directo en mercado;613368,211;47,65;0,0;0,85;0,3;2,27;0,75;51,83
2019-05-10;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;613581,236;47,65;0,0;0,85;0,3;2,27;0,75;51,83
2019-05-11;Sábado;Todas las u.adquisición;656943,551;49,88;-0,06;1,06;0,5;1,64;0,69;53,71
2019-05-11;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;656943,551;49,88;-0,06;1,06;0,5;;0,69;52,07
2019-05-11;Sábado;Demanda agregada;603903,282;49,99;-0,07;1,18;0,36;1,79;0,75;54,01
2019-05-11;Sábado;Comercializadores de último recurso;60942,68;50,01;-0,03;1,08;0,31;4,22;0,75;56,34
2019-05-11;Sábado;Comercializadores libres;527170,413;49,99;-0,07;1,19;0,36;1,56;0,75;53,78
2019-05-11;Sábado;Comercializadores libres+consumidor directo en mercado;542960,602;49,99;-0,07;1,2;0,36;1,52;0,75;53,74
2019-05-11;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;543522,371;49,99;-0,07;1,19;0,36;1,51;0,75;53,74
2019-05-12;Domingo;Todas las u.adquisición;631577,326;36,82;0,03;1,78;0,81;1,59;0,66;41,7
2019-05-12;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;631577,326;36,82;0,03;1,78;0,81;;0,66;40,1
2019-05-12;Domingo;Demanda agregada;552570,455;37,13;0,04;2,04;0,92;1,82;0,75;42,71
2019-05-12;Domingo;Comercializadores de último recurso;61396,487;38,16;0,05;1,99;0,87;4,23;0,75;46,05
2019-05-12;Domingo;Comercializadores libres;476038,381;37,02;0,03;2,04;0,92;1,57;0,75;42,34
2019-05-12;Domingo;Comercializadores libres+consumidor directo en mercado;491173,968;37,01;0,04;2,04;0,92;1,52;0,75;42,29
2019-05-12;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;491672,063;37,0;0,04;2,04;0,92;1,52;0,75;42,28
2019-05-13;Lunes;Todas las u.adquisición;697272,962;47,67;-0,09;1,08;0,65;2,34;0,71;52,35
2019-05-13;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;697272,962;47,67;-0,09;1,08;0,65;;0,71;50,02
2019-05-13;Lunes;Demanda agregada;652398,624;47,96;-0,09;1,16;0,7;2,5;0,75;52,99
2019-05-13;Lunes;Comercializadores de último recurso;59691,194;48,18;-0,03;1,11;0,7;4,24;0,75;54,96
2019-05-13;Lunes;Comercializadores libres;576503,578;47,95;-0,09;1,16;0,7;2,36;0,75;52,83
2019-05-13;Lunes;Comercializadores libres+consumidor directo en mercado;592707,43;47,94;-0,09;1,16;0,71;2,32;0,75;52,79
2019-05-13;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;593927,578;47,94;-0,09;1,16;0,7;2,32;0,75;52,78
2019-05-14;Martes;Todas las u.adquisición;689682,568;51,95;0,02;0,7;0,27;2,39;0,74;56,08
2019-05-14;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;689682,568;51,95;0,02;0,7;0,27;;0,74;53,68
2019-05-14;Martes;Demanda agregada;675280,894;52,03;0,02;0,72;0,28;2,45;0,75;56,25
2019-05-14;Martes;Comercializadores de último recurso;59198,992;52,44;0,0;0,7;0,23;4,25;0,75;58,38
2019-05-14;Martes;Comercializadores libres;599528,52;52,01;0,02;0,72;0,28;2,31;0,75;56,09
2019-05-14;Martes;Comercializadores libres+consumidor directo en mercado;616081,902;51,99;0,02;0,72;0,29;2,27;0,75;56,05
2019-05-14;Martes;Comercializadores libres+consumidor directo en mercado+exportación;616456,258;51,99;0,02;0,72;0,29;2,27;0,75;56,04
2019-05-15;Miércoles;Todas las u.adquisición;684244,293;53,76;0,19;0,47;0,5;2,4;0,74;58,05
2019-05-15;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;684244,293;53,76;0,19;0,47;0,5;;0,74;55,66
2019-05-15;Miércoles;Demanda agregada;673252,67;53,77;0,19;0,47;0,5;2,43;0,75;58,13
2019-05-15;Miércoles;Comercializadores de último recurso;59362,713;53,81;0,04;0,47;0,51;4,25;0,75;59,83
2019-05-15;Miércoles;Comercializadores libres;597093,063;53,77;0,2;0,47;0,49;2,29;0,75;57,99
2019-05-15;Miércoles;Comercializadores libres+consumidor directo en mercado;613889,957;53,77;0,21;0,47;0,5;2,26;0,75;57,96
2019-05-15;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;614487,485;53,77;0,21;0,47;0,5;2,26;0,75;57,96
2019-05-16;Jueves;Todas las u.adquisición;700296,227;52,16;-0,05;0,52;0,28;2,38;0,74;56,03
2019-05-16;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;700296,227;52,16;-0,05;0,52;0,28;;0,74;53,65
2019-05-16;Jueves;Demanda agregada;682371,787;52,27;-0,04;0,53;0,32;2,44;0,75;56,28
2019-05-16;Jueves;Comercializadores de último recurso;59623,013;51,84;-0,02;0,54;0,32;4,25;0,75;57,69
2019-05-16;Jueves;Comercializadores libres;605563,149;52,3;-0,04;0,53;0,32;2,3;0,75;56,18
2019-05-16;Jueves;Comercializadores libres+consumidor directo en mercado;622748,774;52,31;-0,04;0,53;0,32;2,27;0,75;56,15
2019-05-16;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;625088,118;52,29;-0,04;0,53;0,32;2,26;0,75;56,11
2019-05-17;Viernes;Todas las u.adquisición;726856,961;43,85;-0,11;0,81;0,37;2,23;0,69;47,85
2019-05-17;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;726856,961;43,85;-0,11;0,81;0,37;;0,69;45,61
2019-05-17;Viernes;Demanda agregada;666178,009;44,15;-0,09;0,9;0,45;2,44;0,75;48,6
2019-05-17;Viernes;Comercializadores de último recurso;60087,19;44,75;0,05;0,86;0,43;4,24;0,75;51,09
2019-05-17;Viernes;Comercializadores libres;588871,011;44,1;-0,1;0,9;0,45;2,29;0,75;48,4
2019-05-17;Viernes;Comercializadores libres+consumidor directo en mercado;606090,819;44,09;-0,1;0,9;0,46;2,26;0,75;48,35
2019-05-17;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;608315,066;44,07;-0,11;0,9;0,46;2,25;0,75;48,32
2019-05-18;Sábado;Todas las u.adquisición;637597,141;46,12;0,06;1,1;0,54;1,68;0,7;50,2
2019-05-18;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;637597,141;46,12;0,06;1,1;0,54;;0,7;48,52
2019-05-18;Sábado;Demanda agregada;593190,441;46,37;0,06;1,19;0,55;1,8;0,75;50,72
2019-05-18;Sábado;Comercializadores de último recurso;60785,176;46,52;0,04;1,14;0,5;4,24;0,75;53,2
2019-05-18;Sábado;Comercializadores libres;516555,388;46,35;0,06;1,19;0,55;1,57;0,75;50,47
2019-05-18;Sábado;Comercializadores libres+consumidor directo en mercado;532405,265;46,35;0,06;1,19;0,55;1,52;0,75;50,43
2019-05-18;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;532823,254;46,35;0,06;1,19;0,55;1,52;0,75;50,43
2019-05-19;Domingo;Todas las u.adquisición;619044,626;47,85;-0,26;1,63;0,25;1,64;0,67;51,77
2019-05-19;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;619044,626;47,85;-0,26;1,63;0,25;;0,67;50,13
2019-05-19;Domingo;Demanda agregada;550600,836;48,08;-0,2;1,84;0,33;1,84;0,75;52,64
2019-05-19;Domingo;Comercializadores de último recurso;62297,153;48,11;-0,05;1,72;0,28;4,24;0,75;55,07
2019-05-19;Domingo;Comercializadores libres;472709,424;48,07;-0,21;1,85;0,33;1,59;0,75;52,38
2019-05-19;Domingo;Comercializadores libres+consumidor directo en mercado;488303,683;48,07;-0,22;1,85;0,34;1,54;0,75;52,33
2019-05-19;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;488720,645;48,07;-0,22;1,85;0,34;1,54;0,75;52,33
2019-05-20;Lunes;Todas las u.adquisición;672055,359;53,28;0,07;0,89;0,51;2,42;0,73;57,89
2019-05-20;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;672055,359;53,28;0,07;0,89;0,51;;0,73;55,47
2019-05-20;Lunes;Demanda agregada;650849,523;53,33;0,07;0,92;0,49;2,5;0,75;58,06
2019-05-20;Lunes;Comercializadores de último recurso;59774,737;53,51;0,03;0,89;0,47;4,24;0,75;59,9
2019-05-20;Lunes;Comercializadores libres;573970,368;53,32;0,07;0,92;0,49;2,36;0,75;57,92
2019-05-20;Lunes;Comercializadores libres+consumidor directo en mercado;591074,786;53,31;0,07;0,93;0,49;2,32;0,75;57,88
2019-05-20;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;591416,59;53,31;0,07;0,92;0,49;2,32;0,75;57,88
2019-05-21;Martes;Todas las u.adquisición;680200,606;56,82;0,05;0,44;0,22;2,41;0,74;60,69
2019-05-21;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;680200,606;56,82;0,05;0,44;0,22;;0,74;58,28
